Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,Postal_Code,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,University of Washington - Parking Area W46,4317 12th Ave NE,,Seattle,WA,98105,,206-221-3701,E,,Public,24 hours daily; UW permit required; 2 hour time limit,,,,,,2,,,Non-Networked,,GPS,47.660696,-122.315595,8/10/2022,164571,2023-02-14 15:54:11 UTC,P,,,7/24/2020,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,TRUE,,,,,,,,LD,FALSE
ELEC,DUAL EV STATION 3,2520 NE University Village St,,Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.66392,-122.300272,4/9/2024,174772,2024-04-09 03:46:13 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,DUAL EV STATION 4,2520 NE University Village St,,Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.663931,-122.300224,4/9/2024,174773,2024-04-09 03:46:13 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,DUAL EV STATION 2,2520 NE University Village St,,Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.663935,-122.300285,4/9/2024,174774,2024-04-09 03:46:13 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,DUAL EV STATION 1,2520 NE University Village St,,Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.663975,-122.300272,4/9/2024,174775,2024-04-09 03:46:13 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,UP EV STATION STATION 1,4540 8th Ave NE,,Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.662815,-122.31902,4/9/2024,188009,2024-04-09 04:35:23 UTC,,,,4/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,The Corydon,"5101 25th Ave NE,",Garage Entrance located at back of building off Ravenna Place NE.,Seattle,WA,98105,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.618848,-122.3467506,4/9/2024,195549,2024-04-09 01:31:45 UTC,,,,6/27/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.20/kWh Energy Fee,,,,,,,,,,,,,,,,,,,FALSE
ELEC,"QFC 807 (Seattle, WA)",2746 NE 45th St,,Seattle,WA,98105,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,47.66149,-122.29641,4/9/2024,199190,2024-04-09 08:05:53 UTC,,,,10/27/2021,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,University of Washington - Parking Area W40,814 NE Northlake Pl,,Seattle,WA,98105,,206-221-3701,E,,Public,24 hours daily,A D Debit M V,,,,,4,,,Non-Networked,,GPS,47.65488067,-122.3192112,11/10/2022,235705,2023-02-14 15:54:11 UTC,P,,,10/31/2022,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE
ELEC,Union Bay Plaza,4516 Union Bay Pl NE,,Seattle,WA,98105,,,E,,Public,24 hours daily,A D Debit M V,,,,,5,,,Non-Networked,,GPS,47.66197669,-122.293346,11/10/2022,235707,2023-02-14 15:54:11 UTC,P,,,10/31/2022,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE
ELEC,Broadstone Strata,4906 25th Avenue Northeast,,Seattle,WA,98105,,888-998-2546,E,,Public,24 hours daily,,,,,,14,,,Blink Network,http://www.blinkcharging.com/,GPS,47.66451353,-122.3000103,4/9/2024,310342,2024-04-09 01:51:22 UTC,,,,9/5/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,City of Seattle - West Bridge,4209 W Marginal Way SW,,Seattle,WA,98106,,,E,,Private,,,,,,,2,,,Non-Networked,,200-8,47.565149,-122.353024,1/10/2023,44163,2023-02-14 15:54:11 UTC,LG,,,12/31/2011,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,FALSE
ELEC,City of Seattle - Seattle Department of Transportation,9200 8th Ave SW,,Seattle,WA,98106,,,E,,Private,City of Seattle fleet use only,,,,,,1,,,Non-Networked,,200-9,47.520043,-122.344155,1/10/2023,85412,2023-02-14 15:54:11 UTC,LG,,,4/1/2017,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,FALSE
ELEC,Nia Apartments,9935 8th Avenue Southwest,,Seattle,WA,98106,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.51424,-122.34568,4/9/2024,316054,2024-04-09 01:24:59 UTC,,,,9/28/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Riverview - 17th Ave SW,7021 17th Ave SW,,Seattle,WA,98106,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,47.540413,-122.356173,4/9/2024,331532,2024-04-09 07:58:22 UTC,,,,4/2/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,The Commons at Ballard,"5621 22nd Avenue, NW",,Seattle,WA,98107,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6699634,-122.3847489,4/9/2024,147727,2024-04-09 01:47:35 UTC,,,,10/27/2015,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$1.50/Hr Variable Parking Fee, $0.15/kWh Energy Fee",,,,,,,,,,,,,,,,,,,FALSE
ELEC,Ballard Blocks - Tesla Supercharger,1416 NW Ballard Way,,Seattle,WA,98107,,877-798-3752,E,,Public,24 hours daily,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.662554,-122.37504,7/1/2023,170432,2023-07-14 19:41:28 UTC,P,,,12/14/2020,,,,,TESLA,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,"FRED MEYER 608 (Ballard, WA)",915 NW 45th Street,,Seattle,WA,98107,,833-632-2778,E,,Public,24 hours daily,,,,,,,3,,Electrify America,https://www.electrifyamerica.com/,GPS,47.6594,-122.36947,4/9/2024,201474,2024-04-09 08:07:09 UTC,,,,11/22/2021,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Ballard Flats,2401 Northwest 63rd Street,,Seattle,WA,98107,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6743748,-122.3878536,4/9/2024,212018,2024-04-09 01:31:24 UTC,,,,3/26/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Ballard Blocks,1451 NW 46th St,,Seattle,WA,98107,,877-455-3833,E,,Public,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,47.6617217,-122.3758674,4/9/2024,229519,2024-04-09 00:44:17 UTC,,,,4/30/2021,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,(Public P1) Commons at Ballard,5621 22nd Avenue Northwest,,Seattle,WA,98107,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,47.66981,-122.38494,4/9/2024,309231,2024-04-09 01:07:44 UTC,,,,10/28/2015,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Fremont - N 45th St,311 N 45th St,,Seattle,WA,98107,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,47.66138,-122.354868,4/9/2024,316850,2024-04-09 07:58:12 UTC,,,,11/7/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,AMLI MARK 24 MARK24 RETAIL,1723 NW Market St,,Seattle,WA,98107,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.668673,-122.380077,4/9/2024,330712,2024-04-09 07:08:05 UTC,,,,3/17/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Adams - NW 57th St,1722 NW 57th St,,Seattle,WA,98107,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,47.670267,-122.379498,4/9/2024,331529,2024-04-09 07:58:22 UTC,,,,4/2/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Puget Sound Energy,6500 Ursula Pl S,,Seattle,WA,98108,,,E,,Private,Employee and guest use only,,,,,,1,,,Non-Networked,,GPS,47.54527283,-122.3087234,9/14/2023,48605,2024-01-31 22:07:01 UTC,T,,,6/30/2012,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
ELEC,City of Seattle - South Precinct,3001 S Myrtle St,,Seattle,WA,98108,,,E,,Private,City of Seattle fleet use only,,,,,,2,,,Non-Networked,,200-9,47.538387,-122.293403,1/10/2023,85414,2023-02-14 15:54:11 UTC,LG,,,4/1/2017,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,KC AIRPORT KC AIRPORT 2,7259 King County Airport Access Rd,,Seattle,WA,98108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.536812,-122.303923,4/9/2024,165290,2024-04-09 04:11:02 UTC,,,,8/18/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,KC AIRPORT KC AIRPORT 1,7259 King County Airport Access Rd,,Seattle,WA,98108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.53681,-122.303923,4/9/2024,181042,2024-04-09 04:11:01 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,DC CORRIDOR SCC GTOWN L2-2,6701 Corson Ave S,,Seattle,WA,98108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.542318,-122.32446,4/9/2024,214131,2024-04-09 05:17:32 UTC,,,,4/15/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,DC CORRIDOR SCC GTOWN L2-1,6701 Corson Ave S,,Seattle,WA,98108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.542276,-122.324533,4/9/2024,220823,2024-04-09 05:17:32 UTC,,,,6/7/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,6100 Building,6100 4th Avenue S.,,Seattle,WA,98108,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,47.5469551,-122.3288731,4/9/2024,309055,2024-04-09 01:00:49 UTC,,,,9/22/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,The Museum of Flight Foundation,9409 East Marginal Way South,,Tukwila,WA,98108,,888-998-2546,E,,Public,Mon 5:00am - 8:00pm; Tue 5:00am - 8:00pm; Wed 5:00am - 8:00pm; Thu 5:00am - 8:00pm; Fri 5:00am - 8:00pm; Sat 5:00am - 8:00pm; Sun 5:00am - 8:00pm,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,47.51766862,-122.2972199,4/9/2024,309076,2024-04-09 01:01:53 UTC,,,,7/18/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Seattle - Page One Automotive,420 S 96th St,,Seattle,WA,98108,,218-939-2318,E,,Public,24 hours daily,A D M V,,,,,1,,,TURNONGREEN,https://turnongreen.com,200-8,47.51799,-122.32796,2/12/2024,320993,2024-02-12 21:24:44 UTC,P,,,4/23/2023,,,,,J1772,US,,,,Public,,public,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,FALSE,,,,,,,,HD,FALSE
ELEC,City of Seattle - Seattle Center,516 Harrison St,Located in the 5th Ave Garage,Seattle,WA,98109,,206-684-7340,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,6,,,Non-Networked,,200-8,47.622085,-122.347124,1/10/2023,44159,2023-02-14 15:54:11 UTC,LG,,,12/1/2011,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,Free; parking fee,,,,,,,,,,FALSE,,,,,,,,LD,FALSE
ELEC,Expo Apartments,118 Republican St,,Seattle,WA,98109,,206-751-1356,E,,Public,24 hours daily; apartment residents only,,,,,,1,,,Non-Networked,,GPS,47.6232795,-122.354922,9/14/2023,72739,2024-01-31 22:07:01 UTC,P,,,1/25/2016,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,Free,,,,,,,,,,TRUE,,,,,,,,LD,FALSE
ELEC,400 DEXTER AVE 400 DEXTER 1,400 Dexter Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.622264,-122.342164,4/9/2024,86014,2024-04-09 02:46:24 UTC,,,,7/22/2017,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Lake Union Building,1700 Westlake Ave N,"Chargers on ground level of parking ||garage, south of building on waterfront.||",Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.633992,-122.339684,4/9/2024,96480,2024-04-09 01:15:29 UTC,,,,6/18/2012,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,1101 WESTLAKE FB WESTLAKE 2,1101 Westlake Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6289,-122.341536,4/9/2024,103654,2024-04-09 02:48:55 UTC,,,,9/29/2018,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,DC CORRIDOR PAC SCI L2,200 2nd Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.619056,-122.352371,4/9/2024,104286,2024-04-09 04:09:39 UTC,,,,10/20/2018,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,BMGF BMGF EV 02,500 5th Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.623424,-122.345872,4/9/2024,104381,2024-04-09 03:13:47 UTC,,,,10/26/2018,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,400 Fairview - Tesla Destination,400 Fairview Ave N,,Seattle,WA,98109,,623-810-4805  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.622544,-122.333913,10/6/2022,116129,2023-01-18 15:15:20 UTC,P,,,1/12/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Hampton Inn and Suites Seattle-Downtown - Tesla Destination,500 5th Ave N,,Seattle,WA,98109,,206-282-0899  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.625675,-122.346886,10/6/2022,116132,2023-01-18 15:15:20 UTC,P,,,5/4/2017,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Four Points by Sheraton Downtown Seattle Center - Tesla Destination,601 Roy St,,Seattle,WA,98109,,206-282-2600  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.625378,-122.344596,10/6/2022,116133,2023-01-18 15:15:20 UTC,P,,,5/4/2017,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,ALLEN INSTITUTE SOUTH,615 Westlake Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.625077,-122.339032,4/9/2024,120879,2024-04-09 02:18:39 UTC,,,,3/16/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,KW RADIUS RADIUS 1,400 Boren Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.622575,-122.335481,4/9/2024,147397,2024-04-09 03:41:23 UTC,,,,10/31/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,531620 : Centre 425/Everest,501 Fairview Avenue North,Additional garage fees will apply,Seattle,WA,98109,,800-663-5633,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6233435,-122.334684,4/9/2024,147734,2024-04-09 00:59:43 UTC,,,,7/27/2018,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$2.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Troy Block,300 Boren Avenue North,,Seattle,WA,98109,,800-663-5633,E,,Public,24 hours daily,,,,,,9,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6211672,-122.3354501,4/9/2024,147737,2024-04-09 01:48:04 UTC,,,,5/27/2016,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,FALSE
ELEC,531628 : 2201 Westlake,2201 Westlake Avenue,,Seattle,WA,98109,,800-663-5633,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,47.61809006,-122.33892,4/9/2024,147745,2024-04-09 01:04:15 UTC,,,,9/14/2018,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,FALSE
ELEC,531611 : Amazon Phase VI - Bigness,515 Westlake Avenue North,,Seattle,WA,98109,,800-663-5633,E,,Public,24 hours daily,,,,,,10,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6241877,-122.3386584,4/9/2024,155333,2024-04-09 01:27:27 UTC,,,,6/20/2018,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Bigness,515 Westlake Avenue North,,Seattle,WA,98109,,800-663-5633,E,,Public,24 hours daily,,,,,,5,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6241877,-122.3386584,4/9/2024,155334,2024-04-09 01:27:27 UTC,,,,4/14/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,FALSE
ELEC,531618 : Sidneysea LLC - Brazil,400 9th Avenue North,,Seattle,WA,98109,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6228746,-122.3394194,4/9/2024,155335,2024-04-09 01:27:26 UTC,,,,4/14/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Tellus on Dexter Apartments,403 Dexter Ave N.,.||,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,47.622505,-122.34279,4/9/2024,167221,2024-04-09 01:02:19 UTC,,,,10/2/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,400 DEXTER AVE 400 DEXTER #2,400 Dexter Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.622329,-122.342153,4/9/2024,172061,2024-04-09 02:26:51 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,1101 WESTLAKE 1101 #1,1101 Westlake Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.628886,-122.341407,4/9/2024,173451,2024-04-09 02:24:00 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,DC CORRIDOR PAC SCI DC2,200 2nd Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.619059,-122.352384,4/9/2024,173492,2024-04-09 02:36:23 UTC,,,,1/27/2021,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,BMGF BMGF EV 01,500 5th Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.623464,-122.345818,4/9/2024,173516,2024-04-09 02:23:12 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,ALLEN INSTITUTE NORTH,615 Westlake Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.625256,-122.339032,4/9/2024,184210,2024-04-09 02:18:05 UTC,,,,2/11/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Alley 24 East,221 Yale Avenue North,,Seattle,WA,98109,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,47.620214,-122.330658,4/9/2024,188151,2024-04-09 01:44:14 UTC,,,,4/7/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$5.00/Hr Variable Parking Fee, $0.20/kWh Energy Fee",,,,,,,,,,,,,,,,,,,FALSE
ELEC,AMZ SEA25.26 - 1,550 Terry Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.623336,-122.336584,4/9/2024,193611,2024-04-09 03:21:59 UTC,,,,8/10/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,AMZ SEA25.26 - 2,550 Terry Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.62334,-122.336589,4/9/2024,193612,2024-04-09 03:23:35 UTC,,,,8/10/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,AMZ SEA25.26 3,550 Terry Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.623333,-122.336648,4/9/2024,193613,2024-04-09 03:24:25 UTC,,,,8/10/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,AMZ SEA25.26 - 4,550 Terry Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.623327,-122.336677,4/9/2024,193614,2024-04-09 03:24:25 UTC,,,,8/10/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,AMZ SEA24 01,500 Boren Ave N.,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.623442,-122.335352,4/9/2024,193615,2024-04-09 03:24:54 UTC,,,,8/10/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,AMZ SEA24 02,500 Boren Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.623537,-122.335474,4/9/2024,193616,2024-04-09 03:25:16 UTC,,,,8/10/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
